resultId,raceId,driverId,constructorId,driverCurrentNumber,grid,positionOrder,positionText,position,points,laps,totalRaceTime,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
15612,612,305,63,23.0,11,,R,19,0.0,29,,,,,,,44
15613,612,333,34,9.0,13,,R,20,0.0,28,,,,,,,86
15614,612,317,37,15.0,22,,R,21,0.0,20,,,,,,,25
15615,612,332,58,16.0,20,,R,22,0.0,16,,,,,,,69
15616,612,280,80,26.0,23,,R,23,0.0,16,,,,,,,25
15617,612,197,37,14.0,7,,R,24,0.0,7,,,,,,,86
15618,612,262,58,17.0,21,,R,25,0.0,0,,,,,,,8
15619,613,309,1,8.0,3,1.0,1,1,9.0,67,1:29:18.5,5358500.0,,,,,1
15620,613,238,32,2.0,1,2.0,2,2,6.0,67,+2.8,5361300.0,,,,,1
15621,613,304,1,7.0,2,3.0,3,3,4.0,67,+3.0,5361500.0,,,,,1
15622,613,231,37,27.0,11,4.0,4,4,3.0,67,+3.4,5361900.0,,,,,1
15623,613,327,25,6.0,7,5.0,5,5,2.0,67,+36.6,5395100.0,,,,,1
15624,613,199,34,10.0,8,6.0,6,6,1.0,67,+44.7,5403200.0,,,,,1
15625,613,223,66,19.0,10,7.0,7,7,0.0,67,+1:11.7,5430200.0,,,,,1
15626,613,235,6,3.0,19,8.0,8,8,0.0,67,+1:17.4,5435900.0,,,,,1
15627,613,307,80,25.0,18,9.0,9,9,0.0,66,,,,,,,11
15628,613,328,25,5.0,4,10.0,10,10,0.0,66,,,,,,,11
15629,613,329,37,15.0,24,11.0,11,11,0.0,65,,,,,,,12
15630,613,182,66,21.0,9,12.0,12,12,0.0,63,,,,,,,14
15631,613,313,57,28.0,21,13.0,13,13,0.0,61,,,,,,,16
15632,613,290,34,11.0,13,,R,14,0.0,44,,,,,,,44
15633,613,224,32,1.0,5,,R,15,0.0,36,,,,,,,7
15634,613,187,34,29.0,23,,R,16,0.0,36,,,,,,,69
15635,613,289,58,12.0,27,,R,17,0.0,24,,,,,,,83
15636,613,278,81,22.0,29,,R,18,0.0,6,,,,,,,69
15637,613,222,1,30.0,6,,R,19,0.0,0,,,,,,,4
15638,613,305,63,23.0,12,,R,20,0.0,0,,,,,,,4
15639,613,200,63,31.0,14,,R,21,0.0,0,,,,,,,4
15640,613,250,63,24.0,15,,R,22,0.0,0,,,,,,,4
15641,613,306,66,20.0,17,,R,23,0.0,0,,,,,,,4
15642,613,333,34,9.0,20,,R,24,0.0,0,,,,,,,4
15643,613,335,37,14.0,22,,R,25,0.0,0,,,,,,,4
15644,613,332,58,16.0,25,,R,26,0.0,0,,,,,,,4
15645,613,262,58,17.0,26,,R,27,0.0,0,,,,,,,4
15646,613,336,80,26.0,28,,R,28,0.0,0,,,,,,,37
15647,613,259,37,18.0,16,,R,29,0.0,0,,,,,,,20
15648,614,328,25,5.0,2,1.0,1,1,9.0,72,1:39:12.45,5952450.0,,,,,1
15649,614,327,25,6.0,3,2.0,2,2,6.0,72,+15.83,5968280.0,,,,,1
15650,614,231,37,27.0,7,3.0,3,3,4.0,72,+1:03.01,6015460.0,,,,,1
15651,614,309,1,8.0,6,4.0,4,4,3.0,72,+1:09.13,6021580.0,,,,,1
15652,614,306,66,20.0,9,5.0,5,5,2.0,72,+1:13.37,6025820.0,,,,,1
15653,614,298,80,26.0,20,6.0,6,6,1.0,70,,,,,,,12
15654,614,250,63,24.0,8,7.0,7,7,0.0,69,,,,,,,13
15655,614,223,66,19.0,12,8.0,8,8,0.0,68,,,,,,,14
15656,614,307,80,25.0,15,9.0,9,9,0.0,68,,,,,,,14
15657,614,332,58,16.0,22,10.0,10,10,0.0,67,,,,,,,15
15658,614,238,32,2.0,1,11.0,11,11,0.0,66,,,,,,,5
15659,614,289,58,12.0,17,,N,12,0.0,56,,,,,,,62
15660,614,182,66,21.0,11,,R,13,0.0,52,,,,,,,48
15661,614,305,63,23.0,24,,R,14,0.0,52,,,,,,,10
15662,614,304,1,7.0,4,,R,15,0.0,31,,,,,,,5
15663,614,290,34,11.0,13,,R,16,0.0,27,,,,,,,3
15664,614,278,81,22.0,19,,R,17,0.0,22,,,,,,,69
15665,614,199,34,10.0,5,,R,18,0.0,9,,,,,,,27
15666,614,259,37,18.0,21,,R,19,0.0,8,,,,,,,54
15667,614,335,37,14.0,18,,R,20,0.0,7,,,,,,,3
15668,614,224,32,1.0,16,,R,21,0.0,2,,,,,,,68
15669,614,329,37,15.0,23,,R,22,0.0,2,,,,,,,10
15670,614,262,58,17.0,10,,R,23,0.0,1,,,,,,,3
15671,614,313,57,28.0,14,,W,24,0.0,0,,,,,,,54
15672,615,328,25,5.0,1,1.0,1,1,9.0,14,1:42:03.0,6123000.0,,,,,1
15673,615,327,25,6.0,3,2.0,2,2,6.0,14,+1.6,6124600.0,,,,,1
15674,615,235,1,30.0,4,3.0,3,3,4.0,14,+41.2,6164200.0,,,,,1
15675,615,250,63,24.0,11,4.0,4,4,3.0,14,+53.8,6176800.0,,,,,1
15676,615,290,34,11.0,13,5.0,5,5,2.0,14,+1:19.9,6202900.0,,,,,1
15677,615,224,32,1.0,14,6.0,6,6,1.0,14,+1:24.3,6207300.0,,,,,1
15678,615,200,63,31.0,15,7.0,7,7,0.0,14,+1:25.2,6208200.0,,,,,1
15679,615,262,58,17.0,17,8.0,8,8,0.0,14,+1:25.7,6208700.0,,,,,1
15680,615,309,1,8.0,7,9.0,9,9,0.0,14,+2:11.8,6254800.0,,,,,1
15681,615,280,80,26.0,12,10.0,10,10,0.0,14,+2:22.5,6265500.0,,,,,1
15682,615,243,34,9.0,16,11.0,11,11,0.0,14,+3:27.3,6330300.0,,,,,1
15683,615,304,1,7.0,8,12.0,12,12,0.0,14,+3:38.7,6341700.0,,,,,1
15684,615,289,58,12.0,20,13.0,13,13,0.0,14,+3:49.0,6352000.0,,,,,1
15685,615,305,63,23.0,18,14.0,14,14,0.0,13,,,,,,,11
15686,615,259,37,18.0,22,15.0,15,15,0.0,13,,,,,,,11
15687,615,329,37,15.0,19,16.0,16,16,0.0,13,,,,,,,11
15688,615,199,34,10.0,6,,R,17,0.0,7,,,,,,,5
15689,615,223,66,19.0,10,,R,18,0.0,7,,,,,,,5
15690,615,332,58,16.0,21,,R,19,0.0,5,,,,,,,3
15691,615,306,66,20.0,9,,R,20,0.0,4,,,,,,,6
15692,615,182,66,21.0,5,,R,21,0.0,1,,,,,,,3
15693,615,238,32,2.0,2,,R,22,0.0,0,,,,,,,80
15694,616,238,32,2.0,2,1.0,1,1,9.0,54,1:28:48.78,5328780.0,,,,,1
15695,616,328,25,5.0,7,2.0,2,2,6.0,54,+9.01,5337790.0,,,,,1
15696,616,250,63,24.0,8,3.0,3,3,4.0,54,+46.64,5375420.0,,,,,1
15697,616,199,34,10.0,5,4.0,4,4,3.0,54,+47.91,5376690.0,,,,,1
15698,616,306,66,20.0,13,5.0,5,5,2.0,54,+1:21.30,5410080.0,,,,,1
15699,616,223,66,19.0,14,6.0,6,6,1.0,54,+1:38.40,5427180.0,,,,,1
15700,616,232,6,4.0,6,7.0,7,7,0.0,53,,,,,,,11
15701,616,304,1,7.0,3,8.0,8,8,0.0,53,,,,,,,11
15702,616,298,80,26.0,23,9.0,9,9,0.0,52,,,,,,,12
15703,616,305,63,23.0,15,10.0,10,10,0.0,49,,,,,,,15
15704,616,224,32,1.0,1,,R,11,0.0,48,,,,,,,69
15705,616,307,80,25.0,21,,N,12,0.0,44,,,,,,,62
15706,616,197,37,18.0,12,,R,13,0.0,37,,,,,,,5
15707,616,313,57,28.0,19,,R,14,0.0,34,,,,,,,69
15708,616,290,34,11.0,16,,R,15,0.0,31,,,,,,,69
15709,616,289,58,12.0,22,,R,16,0.0,28,,,,,,,22
15710,616,332,58,16.0,20,,R,17,0.0,23,,,,,,,24
15711,616,243,34,9.0,17,,R,18,0.0,21,,,,,,,36
15712,616,262,58,17.0,18,,R,19,0.0,9,,,,,,,69
15713,616,327,25,6.0,10,,R,20,0.0,6,,,,,,,22
15714,616,231,37,27.0,9,,R,21,0.0,3,,,,,,,98
15715,616,309,1,8.0,4,,R,22,0.0,0,,,,,,,8
15716,616,329,37,15.0,11,,R,23,0.0,0,,,,,,,4
15717,617,238,32,2.0,1,1.0,1,1,9.0,55,1:29:17.0,5357000.0,,,,,1
15718,617,224,32,1.0,4,2.0,2,2,6.0,55,+0.8,5357800.0,,,,,1
15719,617,309,1,8.0,2,3.0,3,3,4.0,55,+28.8,5385800.0,,,,,1
15720,617,328,25,5.0,6,4.0,4,4,3.0,55,+33.2,5390200.0,,,,,1
15721,617,327,25,6.0,11,5.0,5,5,2.0,55,+46.2,5403200.0,,,,,1
15722,617,199,34,10.0,10,6.0,6,6,1.0,55,+59.8,5416800.0,,,,,1
15723,617,305,63,23.0,8,7.0,7,7,0.0,55,+1:28.7,5445700.0,,,,,1
15724,617,235,6,3.0,14,8.0,8,8,0.0,54,,,,,,,11
15725,617,259,37,29.0,24,9.0,9,9,0.0,54,,,,,,,11
15726,617,332,58,16.0,21,10.0,10,10,0.0,54,,,,,,,11
15727,617,262,58,17.0,19,11.0,11,11,0.0,54,,,,,,,11
15728,617,243,34,9.0,9,12.0,12,12,0.0,54,,,,,,,11
15729,617,306,66,20.0,13,13.0,13,13,0.0,54,,,,,,,11
15730,617,289,58,12.0,22,14.0,14,14,0.0,54,,,,,,,11
15731,617,304,1,7.0,3,15.0,15,15,0.0,53,,,,,,,12
15732,617,307,80,25.0,20,,N,16,0.0,44,,,,,,,62
15733,617,329,37,15.0,12,,R,17,0.0,34,,,,,,,6
15734,617,182,66,21.0,15,,R,18,0.0,33,,,,,,,3
15735,617,223,66,19.0,18,,R,19,0.0,30,,,,,,,80
15736,617,250,63,24.0,5,,R,20,0.0,17,,,,,,,27
15737,617,298,80,26.0,23,,R,21,0.0,14,,,,,,,25
15738,617,313,57,28.0,17,,R,22,0.0,10,,,,,,,25
15739,617,290,34,11.0,16,,R,23,0.0,6,,,,,,,23
15740,617,232,6,4.0,7,,R,24,0.0,2,,,,,,,22
15741,617,231,37,27.0,0,,W,25,0.0,0,,,,,,,3
15742,618,309,1,8.0,2,1.0,1,1,9.0,80,1:59:04.083,7144083.0,,,,,1
15743,618,224,32,1.0,5,2.0,2,2,6.0,80,+32.734,7176817.0,,,,,1
15744,618,262,58,17.0,14,3.0,3,3,4.0,80,+34.505,7178588.0,,,,,1
15745,618,306,66,20.0,16,4.0,4,4,3.0,80,+36.514,7180597.0,,,,,1
15746,618,328,25,5.0,9,5.0,5,5,2.0,79,,,,,,,11
15747,618,307,80,25.0,22,6.0,6,6,1.0,79,,,,,,,11
15748,618,231,37,27.0,15,7.0,7,7,0.0,78,,,,,,,12
15749,618,199,34,10.0,4,8.0,8,8,0.0,78,,,,,,,12
15750,618,305,63,23.0,12,9.0,9,9,0.0,78,,,,,,,12
15751,618,278,25,29.0,11,10.0,10,10,0.0,77,,,,,,,13
15752,618,290,34,11.0,10,11.0,11,11,0.0,77,,,,,,,13
15753,618,243,34,9.0,18,12.0,12,12,0.0,76,,,,,,,14
15754,618,304,1,7.0,7,13.0,13,13,0.0,75,,,,,,,15
15755,618,314,80,26.0,24,14.0,14,14,0.0,75,,,,,,,15
15756,618,232,6,4.0,20,15.0,15,15,0.0,75,,,,,,,15
15757,618,289,58,12.0,17,16.0,16,16,0.0,73,,,,,,,17
15758,618,332,58,16.0,13,17.0,17,17,0.0,73,,,,,,,17
15759,618,250,63,24.0,19,18.0,18,18,0.0,72,,,,,,,18
15760,618,197,37,18.0,23,,N,19,0.0,71,,,,,,,62
15761,618,313,57,28.0,26,,N,20,0.0,68,,,,,,,62
15762,618,182,66,21.0,8,,R,21,0.0,62,,,,,,,7
15763,618,222,1,0.0,3,,R,22,0.0,32,,,,,,,3
15764,618,327,25,6.0,6,,R,23,0.0,32,,,,,,,3
15765,618,329,37,15.0,21,,R,24,0.0,20,,,,,,,5
15766,618,238,32,2.0,1,,R,25,0.0,16,,,,,,,22
15767,618,320,66,19.0,25,,R,26,0.0,5,,,,,,,94
15768,619,238,32,2.0,1,1.0,1,1,9.0,59,1:41:15.779,6075779.0,,,,,1
15769,619,231,37,27.0,4,2.0,2,2,6.0,59,+0.668,6076447.0,,,,,1
15770,619,199,34,10.0,2,3.0,3,3,4.0,59,+22.930,6098709.0,,,,,1
15771,619,304,1,7.0,8,4.0,4,4,3.0,59,+50.226,6126005.0,,,,,1
15772,619,309,1,8.0,7,5.0,5,5,2.0,59,+1:20.367,6156146.0,,,,,1
15773,619,224,32,1.0,3,6.0,6,6,1.0,59,+1:47.945,6183724.0,,,,,1
15774,619,235,80,26.0,23,7.0,7,7,0.0,58,,,,,,,11
15775,619,223,66,19.0,15,8.0,8,8,0.0,58,,,,,,,11
15776,619,306,66,20.0,14,9.0,9,9,0.0,58,,,,,,,11
15777,619,329,37,15.0,26,10.0,10,10,0.0,58,,,,,,,11
15778,619,197,37,18.0,17,11.0,11,11,0.0,57,,,,,,,3
15779,619,307,80,25.0,19,12.0,12,12,0.0,57,,,,,,,12
15780,619,289,58,12.0,18,13.0,13,13,0.0,57,,,,,,,12
15781,619,332,58,16.0,20,14.0,14,14,0.0,57,,,,,,,12
15782,619,262,58,17.0,22,15.0,15,15,0.0,55,,,,,,,14
15783,619,232,6,4.0,11,16.0,16,16,0.0,55,,,,,,,14
15784,619,290,34,11.0,25,,N,17,0.0,52,,,,,,,62
15785,619,222,1,0.0,10,,R,18,0.0,39,,,,,,,22
15786,619,200,63,30.0,16,,R,19,0.0,35,,,,,,,5
15787,619,182,66,21.0,21,,R,20,0.0,35,,,,,,,48
15788,619,305,63,23.0,6,,R,21,0.0,34,,,,,,,22
15789,619,250,63,24.0,9,,R,22,0.0,32,,,,,,,22
15790,619,187,34,9.0,24,,R,23,0.0,7,,,,,,,5
15791,619,312,58,31.0,13,,D,24,0.0,5,,,,,,,2
15792,619,313,57,28.0,27,,R,25,0.0,0,,,,,,,37
15793,619,328,25,5.0,5,,W,26,0.0,0,,,,,,,54
15794,619,278,25,29.0,12,,W,27,0.0,0,,,,,,,54
15795,619,327,25,6.0,0,,W,28,0.0,0,,,,,,,3
15796,620,328,25,21.0,2,1.0,1,1,9.0,95,1:57:59.1,7079100.0,,,,,1
15797,620,304,1,17.0,4,2.0,2,2,6.0,95,+25.96,7105060.0,,,,,1
15798,620,235,6,8.0,8,3.0,3,3,4.0,95,+59.39,7138490.0,,,,,1
15799,620,223,6,9.0,6,4.0,4,4,3.0,95,+1:06.72,7145820.0,,,,,1
15800,620,314,63,19.0,11,5.0,5,5,2.0,95,+1:09.11,7148210.0,,,,,1
15801,620,238,37,14.0,10,6.0,6,6,1.0,94,,,,,,,11
15802,620,199,34,2.0,1,7.0,7,7,0.0,93,,,,,,,12
15803,620,280,37,23.0,15,8.0,8,8,0.0,93,,,,,,,12
15804,620,307,66,3.0,13,9.0,9,9,0.0,93,,,,,,,12
15805,620,337,66,7.0,19,10.0,10,10,0.0,93,,,,,,,12
15806,620,182,37,15.0,22,11.0,11,11,0.0,93,,,,,,,12
15807,620,224,32,11.0,5,,R,12,0.0,61,,,,,,,22
15808,620,327,25,22.0,17,,R,13,0.0,59,,,,,,,6
15809,620,317,66,4.0,7,,R,14,0.0,59,,,,,,,47
15810,620,309,1,18.0,3,,R,15,0.0,49,,,,,,,5
15811,620,207,6,10.0,9,,R,16,0.0,20,,,,,,,5
15812,620,333,63,20.0,14,,R,17,0.0,11,,,,,,,69
15813,620,289,34,1.0,16,,R,18,0.0,11,,,,,,,48
15814,620,338,32,12.0,20,,D,19,0.0,8,,,,,,,2
15815,620,320,66,5.0,18,,R,20,0.0,1,,,,,,,44
15816,620,339,66,6.0,21,,R,21,0.0,1,,,,,,,3
15817,620,278,82,16.0,12,,W,22,0.0,0,,,,,,,54
15818,621,304,1,12.0,5,1.0,1,1,9.0,79,1:45:49.1,6349100.0,,,,,1
15819,621,224,32,8.0,3,2.0,2,2,6.0,79,+14.1,6363200.0,,,,,1
15820,621,309,1,14.0,12,3.0,3,3,4.0,79,+25.8,6374900.0,,,,,1
15821,621,207,6,7.0,6,4.0,4,4,3.0,79,+38.5,6387600.0,,,,,1
15822,621,238,37,3.0,9,5.0,5,5,2.0,79,+49.0,6398100.0,,,,,1
15823,621,289,34,19.0,14,6.0,6,6,1.0,78,,,,,,,11
15824,621,182,37,4.0,21,7.0,7,7,0.0,78,,,,,,,11
15825,621,235,6,5.0,7,8.0,8,8,0.0,78,,,,,,,11
15826,621,327,25,2.0,8,9.0,9,9,0.0,78,,,,,,,11
15827,621,338,32,9.0,19,10.0,10,10,0.0,78,,,,,,,11
15828,621,280,37,21.0,22,11.0,11,11,0.0,78,,,,,,,11
15829,621,223,6,6.0,2,12.0,12,12,0.0,77,,,,,,,12
15830,621,243,37,25.0,25,13.0,13,13,0.0,77,,,,,,,12
15831,621,337,66,24.0,23,14.0,14,14,0.0,76,,,,,,,13
15832,621,278,82,15.0,13,15.0,15,15,0.0,76,,,,,,,13
15833,621,340,63,27.0,26,16.0,16,16,0.0,73,,,,,,,20
15834,621,250,37,22.0,24,17.0,17,17,0.0,73,,,,,,,16
15835,621,307,66,23.0,16,,N,18,0.0,70,,,,,,,62
15836,621,333,63,18.0,20,,N,19,0.0,69,,,,,,,62
15837,621,320,66,11.0,18,,N,20,0.0,65,,,,,,,62
15838,621,306,66,10.0,11,,R,21,0.0,61,,,,,,,5
15839,621,328,25,1.0,1,,R,22,0.0,45,,,,,,,6
15840,621,305,63,17.0,4,,R,23,0.0,28,,,,,,,22
15841,621,199,34,20.0,15,,R,24,0.0,27,,,,,,,69
15842,621,314,63,16.0,10,,R,25,0.0,9,,,,,,,5
15843,621,293,32,26.0,17,,R,26,0.0,2,,,,,,,48
15844,622,224,32,5.0,3,1.0,1,1,9.0,90,2:03:41.2,7421200.0,,,,,1
15845,622,235,6,4.0,1,2.0,2,2,6.0,90,+18.92,7440120.0,,,,,1
15846,622,223,6,6.0,8,3.0,3,3,4.0,89,,,,,,,11
15847,622,333,63,26.0,13,4.0,4,4,3.0,89,,,,,,,11
15848,622,309,1,20.0,11,5.0,5,5,2.0,89,,,,,,,11
15849,622,250,37,29.0,16,6.0,6,6,1.0,89,,,,,,,11
15850,622,290,34,22.0,14,7.0,7,7,0.0,88,,,,,,,12
15851,622,314,63,12.0,18,8.0,8,8,0.0,88,,,,,,,12
15852,622,338,32,21.0,24,9.0,9,9,0.0,87,,,,,,,13
15853,622,289,34,18.0,23,10.0,10,10,0.0,86,,,,,,,14
15854,622,280,37,14.0,19,11.0,11,11,0.0,86,,,,,,,14
15855,622,328,25,1.0,4,,R,12,0.0,69,,,,,,,3
15856,622,278,82,9.0,6,,R,13,0.0,66,,,,,,,6
15857,622,327,25,3.0,12,,R,14,0.0,65,,,,,,,80
15858,622,320,66,8.0,21,,R,15,0.0,65,,,,,,,5
15859,622,304,1,11.0,2,,R,16,0.0,48,,,,,,,6
15860,622,307,66,25.0,20,,R,17,0.0,38,,,,,,,5
15861,622,317,66,10.0,10,,R,18,0.0,24,,,,,,,3
15862,622,207,6,7.0,5,,R,19,0.0,23,,,,,,,51
15863,622,305,63,15.0,15,,R,20,0.0,20,,,,,,,10
15864,622,238,37,2.0,9,,R,21,0.0,16,,,,,,,95
15865,622,243,37,16.0,17,,R,22,0.0,15,,,,,,,3
15866,622,306,66,19.0,7,,R,23,0.0,9,,,,,,,6
15867,622,182,37,24.0,25,,R,24,0.0,7,,,,,,,24
15868,622,339,66,28.0,22,,R,25,0.0,6,,,,,,,3
15869,622,329,37,23.0,0,,F,26,0.0,0,,,,,,,81
15870,623,306,66,17.0,4,1.0,1,1,9.0,80,2:26:55.3,8815300.0,,,,,1
15871,623,235,6,6.0,2,2.0,2,2,6.0,80,+38.2,8853500.0,,,,,1
15872,623,224,32,8.0,1,3.0,3,3,4.0,79,,,,,,,11
15873,623,328,25,1.0,8,4.0,4,4,3.0,78,,,,,,,12
15874,623,312,1,15.0,10,5.0,5,5,2.0,77,,,,,,,13
15875,623,278,82,16.0,6,6.0,6,6,1.0,77,,,,,,,13
15876,623,333,63,12.0,18,7.0,7,7,0.0,77,,,,,,,13
15877,623,337,66,26.0,17,8.0,8,8,0.0,77,,,,,,,13
15878,623,290,34,21.0,21,9.0,9,9,0.0,77,,,,,,,13
15879,623,243,37,27.0,25,10.0,10,10,0.0,77,,,,,,,13
15880,623,238,37,3.0,15,11.0,11,11,0.0,76,,,,,,,14
15881,623,289,34,20.0,20,12.0,12,12,0.0,76,,,,,,,14
15882,623,329,37,5.0,23,13.0,13,13,0.0,76,,,,,,,14
15883,623,338,32,9.0,14,14.0,14,14,0.0,75,,,,,,,15
15884,623,304,1,14.0,7,15.0,15,15,0.0,74,,,,,,,16
15885,623,182,37,4.0,22,16.0,16,16,0.0,74,,,,,,,16
15886,623,250,37,23.0,24,17.0,17,17,0.0,72,,,,,,,18
15887,623,327,25,2.0,12,,N,18,0.0,70,,,,,,,62
15888,623,280,37,22.0,9,,R,19,0.0,58,,,,,,,3
15889,623,223,6,7.0,3,,R,20,0.0,51,,,,,,,3
15890,623,305,63,11.0,11,,R,21,0.0,48,,,,,,,3
15891,623,307,66,19.0,20,,R,22,0.0,47,,,,,,,3
15892,623,314,63,10.0,13,,R,23,0.0,31,,,,,,,3
15893,623,320,66,18.0,5,,R,24,0.0,27,,,,,,,3
15894,623,317,66,28.0,16,,R,25,0.0,16,,,,,,,5
15895,624,224,32,32.0,1,1.0,1,1,9.0,85,1:44:07.3,6247300.0,,,,,1
15896,624,327,25,8.0,5,2.0,2,2,6.0,85,+26.6,6273900.0,,,,,1
15897,624,304,1,9.0,3,3.0,3,3,4.0,85,+58.1,6305400.0,,,,,1
15898,624,305,63,34.0,8,4.0,4,4,3.0,85,+1:12.0,6319300.0,,,,,1
15899,624,250,37,16.0,11,5.0,5,5,2.0,84,,,,,,,11
15900,624,278,82,5.0,13,6.0,6,6,1.0,84,,,,,,,11
15901,624,309,1,10.0,7,7.0,7,7,0.0,83,,,,,,,12
15902,624,307,66,25.0,15,8.0,8,8,0.0,83,,,,,,,12
15903,624,238,37,11.0,14,9.0,9,9,0.0,83,,,,,,,12
15904,624,337,66,27.0,23,10.0,10,10,0.0,83,,,,,,,12
15905,624,243,37,6.0,20,11.0,11,11,0.0,83,,,,,,,12
15906,624,182,37,12.0,25,12.0,12,12,0.0,82,,,,,,,13
15907,624,199,34,19.0,9,13.0,13,13,0.0,81,,,,,,,14
15908,624,338,32,33.0,12,14.0,14,14,0.0,79,,,,,,,16
15909,624,289,34,17.0,16,,R,15,0.0,73,,,,,,,22
15910,624,280,37,15.0,19,,N,16,0.0,59,,,,,,,62
15911,624,223,6,30.0,2,,R,17,0.0,57,,,,,,,3
15912,624,333,63,36.0,10,,R,18,0.0,55,,,,,,,5
15913,624,330,81,22.0,24,,R,19,0.0,54,,,,,,,3
15914,624,235,6,29.0,4,,R,20,0.0,47,,,,,,,98
15915,624,329,37,14.0,22,,R,21,0.0,31,,,,,,,86
15916,624,290,34,18.0,18,,R,22,0.0,28,,,,,,,6
15917,624,320,66,24.0,17,,R,23,0.0,27,,,,,,,48
15918,624,306,66,23.0,6,,R,24,0.0,15,,,,,,,25
15919,624,314,63,35.0,21,,R,25,0.0,11,,,,,,,25
15920,625,328,25,4.0,3,1.0,1,1,9.0,38,1:52:22.5,6742500.0,,,,,1
15921,625,224,32,1.0,8,2.0,2,2,6.0,38,+27.7,6770200.0,,,,,1
15922,625,278,82,9.0,1,3.0,3,3,4.0,38,+31.9,6774400.0,,,,,1
15923,625,327,25,7.0,7,4.0,4,4,3.0,38,+49.3,6791800.0,,,,,1
15924,625,238,37,12.0,9,5.0,5,5,2.0,38,+56.8,6799300.0,,,,,1
15925,625,305,63,26.0,10,6.0,6,6,1.0,38,+1:36.1,6838600.0,,,,,1
15926,625,304,1,2.0,2,7.0,7,7,0.0,38,+1:48.1,6850600.0,,,,,1
15927,625,290,34,19.0,14,8.0,8,8,0.0,38,+2:25.1,6887600.0,,,,,1
15928,625,312,1,11.0,13,9.0,9,9,0.0,38,+2:55.5,6918000.0,,,,,1
15929,625,289,34,18.0,20,10.0,10,10,0.0,38,+2:59.5,6922000.0,,,,,1
15930,625,235,6,3.0,4,11.0,11,11,0.0,37,,,,,,,11
15931,625,199,34,20.0,17,12.0,12,12,0.0,37,,,,,,,11
15932,625,330,6,30.0,19,13.0,13,13,0.0,37,,,,,,,11
15933,625,333,63,28.0,12,14.0,14,14,0.0,37,,,,,,,11
15934,625,306,66,5.0,24,15.0,15,15,0.0,37,,,,,,,11
15935,625,243,37,10.0,15,16.0,16,16,0.0,37,,,,,,,11
15936,625,314,63,27.0,5,17.0,17,17,0.0,36,,,,,,,12
15937,625,338,32,6.0,22,18.0,18,18,0.0,34,,,,,,,86
15938,625,329,37,15.0,23,19.0,19,19,0.0,33,,,,,,,60
15939,625,221,25,8.0,16,,N,20,0.0,33,,,,,,,62
15940,625,317,66,24.0,18,,R,21,0.0,25,,,,,,,6
15941,625,250,37,17.0,11,,R,22,0.0,18,,,,,,,5
15942,625,337,66,25.0,6,,R,23,0.0,8,,,,,,,107
15943,625,182,37,14.0,21,,R,24,0.0,4,,,,,,,86
15944,625,293,32,29.0,0,,F,25,0.0,0,,,,,,,81
15945,626,224,32,8.0,2,1.0,1,1,9.0,76,1:47:50.2,6470200.0,,,,,1
15946,626,328,25,1.0,4,2.0,2,2,6.0,76,+4.1,6474300.0,,,,,1
15947,626,309,1,19.0,3,3.0,3,3,4.0,76,+1:12.5,6542700.0,,,,,1
15948,626,278,82,17.0,17,4.0,4,4,3.0,75,,,,,,,11
15949,626,304,1,18.0,11,5.0,5,5,2.0,75,,,,,,,11
15950,626,232,6,6.0,9,6.0,6,6,1.0,75,,,,,,,11
15951,626,238,37,3.0,8,7.0,7,7,0.0,74,,,,,,,20
15952,626,199,34,27.0,10,8.0,8,8,0.0,73,,,,,,,13
15953,626,182,37,4.0,19,9.0,9,9,0.0,73,,,,,,,13
15954,626,243,37,33.0,25,10.0,10,10,0.0,71,,,,,,,15
15955,626,306,66,11.0,6,11.0,11,11,0.0,70,,,,,,,16
15956,626,290,34,28.0,22,12.0,12,12,0.0,69,,,,,,,22
15957,626,329,37,31.0,23,13.0,13,13,0.0,69,,,,,,,17
15958,626,314,63,22.0,5,,R,14,0.0,64,,,,,,,22
15959,626,327,25,2.0,12,,R,15,0.0,60,,,,,,,20
15960,626,338,32,9.0,15,,R,16,0.0,59,,,,,,,22
15961,626,235,6,5.0,1,,R,17,0.0,49,,,,,,,51
15962,626,289,34,26.0,21,,R,18,0.0,47,,,,,,,20
15963,626,250,37,25.0,13,,R,19,0.0,39,,,,,,,24
15964,626,262,66,14.0,14,,R,20,0.0,36,,,,,,,22
15965,626,305,63,21.0,7,,R,21,0.0,31,,,,,,,6
15966,626,293,32,29.0,24,,R,22,0.0,21,,,,,,,6
15967,626,330,81,30.0,18,,R,23,0.0,9,,,,,,,20
15968,626,280,83,24.0,26,,R,24,0.0,7,,,,,,,3
15969,626,320,66,12.0,16,,R,25,0.0,5,,,,,,,5
15970,626,333,63,23.0,20,,R,26,0.0,3,,,,,,,3
15971,627,235,6,4.0,1,1.0,1,1,9.0,14,1:42:12.3,6132300.0,,,,,1
15972,627,223,6,9.0,7,2.0,2,2,6.0,14,+48.3,6180600.0,,,,,1
15973,627,238,37,10.0,4,3.0,3,3,4.0,14,+1:06.7,6199000.0,,,,,1
15974,627,307,66,17.0,18,4.0,4,4,3.0,14,+2:20.2,6272500.0,,,,,1
15975,627,312,1,5.0,19,5.0,5,5,2.0,14,+2:35.7,6288000.0,,,,,1
